32  2.21621	2.965732e-01	7.022848e+01	-1.016494e+00	8.735919e-02	7.033760e-01	
33  1.62895	2.971569e-01	6.996467e+01	-1.019234e+00	1.495808e-01	7.027919e-01	
6  1.25901	2.954314e-01	6.994872e+01	-9.997038e-01	9.273401e-02	7.045175e-01	
298  1.1333	2.955648e-01	7.010092e+01	-1.007205e+00	9.610219e-02	7.043842e-01	
219  1.79849	2.945908e-01	7.006665e+01	-9.997679e-01	7.026802e-02	7.053583e-01	
30  3.54398	2.968889e-01	6.996431e+01	-1.004926e+00	1.168483e-01	7.030599e-01	
41  2.42487	2.925947e-01	7.021973e+01	-1.038033e+00	2.324851e-01	7.073545e-01	
14  3.12024	2.938417e-01	6.999461e+01	-1.036289e+00	2.325740e-01	7.061072e-01	
1  1.91512	2.964815e-01	6.977121e+01	-9.997322e-01	1.266598e-01	7.034671e-01	
45  3.06828	2.947196e-01	6.990195e+01	-1.024191e+00	1.983403e-01	7.052292e-01	
68  3.30802	2.956975e-01	6.977256e+01	-9.455604e-01	-4.827170e-02	7.042511e-01	
49  3.26671	2.986658e-01	6.998964e+01	-1.057876e+00	2.438526e-01	7.012831e-01	
10  2.14355	2.980522e-01	7.010814e+01	-9.777463e-01	-5.811163e-02	7.018969e-01	
17  1.61085	2.987332e-01	7.015552e+01	-1.049617e+00	1.766917e-01	7.012160e-01	
64  0.583296	2.992832e-01	6.977072e+01	-9.715481e-01	-2.211643e-02	7.006654e-01	
104  0.960578	2.986083e-01	7.011142e+01	-9.814335e-01	-7.409993e-02	7.013408e-01	
154  1.65704	3.014775e-01	7.000924e+01	-9.928665e-01	-3.614799e-02	6.984714e-01	
569  1.32138	3.022174e-01	7.024584e+01	-1.007577e+00	-9.894528e-02	6.977319e-01	
61  2.26201	3.005769e-01	7.004382e+01	-1.052935e+00	1.670316e-01	6.993721e-01	
5  0.942712	2.977318e-01	7.011130e+01	-1.023534e+00	8.372736e-02	7.022173e-01	
466  0.506896	2.966373e-01	7.024088e+01	-1.045135e+00	1.582900e-01	7.033120e-01	
158  3.13703	2.961647e-01	7.025865e+01	-9.764812e-01	-8.113889e-02	7.037846e-01	
31  4.13089	2.973946e-01	7.044514e+01	-1.006322e+00	-3.008606e-02	7.025550e-01	
12  2.78598	2.998772e-01	7.041337e+01	-1.012257e+00	-5.937225e-02	7.000723e-01	
143  2.8955	2.989031e-01	7.054621e+01	-1.019701e+00	-6.829259e-02	7.010466e-01	
58  2.22149	2.967237e-01	7.062340e+01	-1.042413e+00	4.875150e-02	7.032261e-01	
25  2.27549	2.965307e-01	7.054893e+01	-1.097623e+00	2.761267e-01	7.034190e-01	
152  2.15011	3.000670e-01	7.039600e+01	-1.060942e+00	1.246077e-01	6.998825e-01	
174  4.01327	2.997042e-01	7.067729e+01	-1.052077e+00	-2.370779e-02	7.002457e-01	
50  3.0475	2.987770e-01	7.061885e+01	-1.033440e+00	-4.288167e-02	7.011728e-01	
10  4.81832	2.961933e-01	7.019524e+01	-1.023771e+00	6.847027e-02	7.037560e-01	
19  5.41276	3.004103e-01	7.017110e+01	-9.804483e-01	-9.545076e-02	6.995388e-01	
62  2.70955	3.016838e-01	7.008895e+01	-1.039561e+00	1.096996e-01	6.982652e-01	
28  2.81664	2.996360e-01	7.030096e+01	-9.828231e-01	-1.589710e-01	7.003134e-01	
23  1.31709	3.012370e-01	7.019883e+01	-9.927875e-01	-1.229783e-01	6.987122e-01	
17  3.40438	3.030415e-01	7.037481e+01	-1.053344e+00	2.728871e-03	6.969080e-01	
47  2.33294	3.052079e-01	7.000709e+01	-9.579124e-01	-2.866597e-01	6.947411e-01	
71  2.91386	3.054235e-01	7.012762e+01	-1.001319e+00	-1.742349e-01	6.945257e-01	
52  3.69604	3.003590e-01	7.011846e+01	-9.824157e-01	-1.429659e-01	6.995901e-01	
3  2.28677	2.999751e-01	7.030569e+01	-9.949327e-01	-9.846041e-02	6.999742e-01	
123  3.17868	2.978411e-01	7.021970e+01	-9.728696e-01	-1.378266e-01	7.021082e-01	
4  2.9086	2.986582e-01	6.996443e+01	-1.006625e+00	3.137916e-02	7.012907e-01	
52  2.83914	2.989168e-01	7.011493e+01	-1.042799e+00	1.204914e-01	7.010323e-01	
31  3.92693	2.994863e-01	6.982674e+01	-1.037273e+00	2.083965e-01	7.004623e-01	
138  3.43432	3.010633e-01	6.970952e+01	-1.025616e+00	1.537845e-01	6.988852e-01	
102  2.70575	3.033304e-01	6.962990e+01	-1.005202e+00	6.897200e-02	6.966180e-01	
177  2.5984	3.044467e-01	6.947547e+01	-9.704555e-01	-6.154429e-02	6.955015e-01	
16  2.40251	3.018801e-01	6.996659e+01	-1.044503e+00	1.336022e-01	6.980688e-01	
35  1.44035	3.034584e-01	7.001334e+01	-9.803991e-01	-1.685575e-01	6.964905e-01	
11  1.73421	3.046357e-01	6.968052e+01	-9.668574e-01	-1.007785e-01	6.953127e-01	
102  1.6744	3.027257e-01	6.996271e+01	-9.725039e-01	-1.708875e-01	6.972232e-01	
226  0.668499	3.050376e-01	6.972612e+01	-9.776176e-01	-9.919834e-02	6.949109e-01	
61  2.92318	3.035020e-01	6.924095e+01	-9.411043e-01	-6.784139e-02	6.964458e-01	
51  5.36823	3.020333e-01	6.923214e+01	-9.002766e-01	-1.629597e-01	6.979144e-01	
5  5.53128	3.052852e-01	6.958986e+01	-8.776968e-01	-4.362747e-01	6.946631e-01	
108  4.7109	3.089478e-01	6.956596e+01	-9.029771e-01	-3.977896e-01	6.910005e-01	
17  6.75215	3.121368e-01	6.966018e+01	-9.296273e-01	-3.938829e-01	6.878116e-01	
4  4.23096	3.123202e-01	6.971169e+01	-9.351285e-01	-4.463273e-01	6.876283e-01	
22  10.0197	3.151175e-01	6.998082e+01	-9.903610e-01	-4.031745e-01	6.848314e-01	
44  10.2172	3.159595e-01	6.990229e+01	-9.858921e-01	-4.111318e-01	6.839893e-01	
9  13.3962	3.141196e-01	6.997814e+01	-1.054288e+00	-8.474328e-02	6.858293e-01	
2  10.7466	3.138829e-01	6.996021e+01	-1.017961e+00	-2.045732e-01	6.860660e-01	
12  10.6496	3.147429e-01	6.975636e+01	-1.015307e+00	-2.113259e-01	6.852056e-01	
66  7.95275	3.158659e-01	6.973694e+01	-9.629784e-01	-4.169127e-01	6.840827e-01	
63  6.03418	3.159799e-01	6.947570e+01	-9.277791e-01	-4.857709e-01	6.839682e-01	
13  6.21243	3.160969e-01	6.949665e+01	-9.209984e-01	-4.933745e-01	6.838513e-01	
4  5.23857	3.140558e-01	6.950029e+01	-9.550327e-01	-3.345086e-01	6.858924e-01	
101  5.27416	3.136091e-01	6.945088e+01	-9.185066e-01	-4.082613e-01	6.863390e-01	
64  3.70952	3.094330e-01	6.913479e+01	-8.502661e-01	-5.022994e-01	6.905147e-01	
43  4.19595	3.082278e-01	6.892982e+01	-8.918847e-01	-2.622495e-01	6.917195e-01	
430  5.13837	3.084387e-01	6.880288e+01	-8.621417e-01	-3.145263e-01	6.915084e-01	
67  5.04289	3.074294e-01	6.922480e+01	-8.496449e-01	-5.061084e-01	6.925184e-01	
211  2.66699	3.061300e-01	6.919980e+01	-9.232593e-01	-1.846344e-01	6.938177e-01	
74  3.39308	3.059745e-01	6.905389e+01	-8.768598e-01	-2.930452e-01	6.939730e-01	
27  2.36377	3.065806e-01	6.959949e+01	-9.087007e-01	-3.776267e-01	6.933678e-01	
99  1.89764	3.070074e-01	6.919323e+01	-9.053889e-01	-2.573377e-01	6.929404e-01	
126  0.97829	3.062131e-01	6.943710e+01	-9.264620e-01	-2.293626e-01	6.937350e-01	
162  2.12204	3.066872e-01	6.954743e+01	-9.691325e-01	-1.328324e-01	6.932611e-01	
303  1.57471	3.077557e-01	6.955383e+01	-9.669827e-01	-1.453750e-01	6.921925e-01	
28  4.02357	3.073596e-01	6.944346e+01	-9.830661e-01	-6.045445e-02	6.925885e-01	
33  3.09924	3.083172e-01	6.962608e+01	-9.669248e-01	-1.586539e-01	6.916312e-01	
15  2.86383	3.073050e-01	6.954694e+01	-9.647060e-01	-1.702102e-01	6.926433e-01	
15  3.22862	3.086543e-01	6.956188e+01	-9.871347e-01	-1.007034e-01	6.912940e-01	
83  2.74988	3.097883e-01	6.957136e+01	-9.660019e-01	-1.887897e-01	6.901600e-01	
55  2.20271	3.097529e-01	6.915678e+01	-9.079270e-01	-2.939777e-01	6.901948e-01	
4  2.97453	3.092231e-01	6.915337e+01	-8.725963e-01	-4.298284e-01	6.907245e-01	
142  3.83435	3.111699e-01	6.925189e+01	-8.826396e-01	-4.273067e-01	6.887779e-01	
29  5.50961	3.144926e-01	6.908189e+01	-9.078963e-01	-3.949465e-01	6.854550e-01	
3  4.88576	3.139550e-01	6.906912e+01	-9.086621e-01	-3.290966e-01	6.859926e-01	
64  3.53509	3.111867e-01	6.914931e+01	-8.891341e-01	-4.160718e-01	6.887609e-01	
14  4.2108	3.086998e-01	6.916648e+01	-9.346545e-01	-1.487461e-01	6.912479e-01	
32  5.10896	3.067140e-01	6.923595e+01	-9.718812e-01	-1.623081e-02	6.932338e-01	
46  5.1084	3.103843e-01	6.923693e+01	-9.640055e-01	-1.211849e-01	6.895635e-01	
9  4.71727	3.100307e-01	6.903234e+01	-9.238138e-01	-1.804078e-01	6.899168e-01	
444  3.00072	3.111384e-01	6.928354e+01	-9.399477e-01	-2.334028e-01	6.888094e-01	
145  4.562	3.092108e-01	6.917810e+01	-9.546072e-01	-1.039813e-01	6.907369e-01	
108  3.59002	3.106602e-01	6.916867e+01	-9.358334e-01	-2.123359e-01	6.892875e-01	
4  3.80007	3.112430e-01	6.896370e+01	-9.005801e-01	-2.949139e-01	6.887044e-01	
41  4.84396	3.115612e-01	6.904618e+01	-9.302200e-01	-2.144737e-01	6.883863e-01	
18  5.12151	3.090482e-01	6.883348e+01	-8.719454e-01	-3.302185e-01	6.908990e-01	
5  5.25528	3.079427e-01	6.923104e+01	-8.443521e-01	-5.128711e-01	6.920051e-01	
71  3.64124	3.076462e-01	6.939546e+01	-8.723779e-01	-4.521740e-01	6.923018e-01	
47  3.40741	3.100247e-01	6.920675e+01	-9.270718e-01	-2.192385e-01	6.899231e-01	
4  5.05115	3.095868e-01	6.951287e+01	-9.138631e-01	-3.446321e-01	6.903614e-01	
244  1.10148	3.081376e-01	6.949300e+01	-9.338902e-01	-2.644835e-01	6.918106e-01	
204  1.6831	3.056827e-01	6.958506e+01	-9.200137e-01	-3.091084e-01	6.942656e-01	
19  3.01616	3.066902e-01	6.941104e+01	-9.661411e-01	-1.019952e-01	6.932578e-01	
4  1.99025	3.063173e-01	6.940669e+01	-8.945377e-01	-3.461987e-01	6.936307e-01	
43  2.14945	3.041464e-01	6.962554e+01	-9.914730e-01	-1.809036e-02	6.958020e-01	
27  2.87858	3.039629e-01	6.946488e+01	-9.298920e-01	-1.572571e-01	6.959852e-01	
457  0.623108	3.044017e-01	6.961211e+01	-9.593412e-01	-1.332576e-01	6.955467e-01	
338  0.782435	3.056037e-01	6.954188e+01	-9.398372e-01	-2.105509e-01	6.943446e-01	
24  0.732375	3.059795e-01	6.968941e+01	-9.466192e-01	-2.336084e-01	6.939690e-01	
111  0.35868	3.030021e-01	6.975364e+01	-9.590667e-01	-1.465446e-01	6.969465e-01	
19  1.14696	3.042591e-01	6.990245e+01	-9.655111e-01	-2.038336e-01	6.956897e-01	
8  3.3492	3.021786e-01	7.013786e+01	-9.865126e-01	-1.709256e-01	6.977705e-01	
116  3.24443	3.038268e-01	6.988220e+01	-9.366319e-01	-2.644902e-01	6.961220e-01	
53  4.26968	3.062396e-01	6.999744e+01	-1.037512e+00	-6.749114e-03	6.937093e-01	
13  4.25593	3.098285e-01	6.971540e+01	-1.001658e+00	-1.030514e-01	6.901200e-01	
10  6.03744	3.096078e-01	6.958215e+01	-9.760860e-01	-1.249725e-01	6.903405e-01	
102  5.68506	3.105590e-01	6.973681e+01	-9.804396e-01	-2.549885e-01	6.893895e-01	
5  4.62655	3.100510e-01	6.935478e+01	-8.813803e-01	-5.000755e-01	6.898970e-01	
58  6.25844	3.116872e-01	6.918549e+01	-8.455113e-01	-6.235914e-01	6.882605e-01	
5  2.57714	3.102588e-01	6.916551e+01	-9.167616e-01	-2.622698e-01	6.896889e-01	
180  2.16134	3.092548e-01	6.923209e+01	-9.246003e-01	-2.459201e-01	6.906930e-01	
123  2.69531	3.061812e-01	6.928994e+01	-9.027338e-01	-2.579530e-01	6.937666e-01	
2  2.95544	3.045947e-01	6.949625e+01	-9.487708e-01	-1.625449e-01	6.953535e-01	
26  1.75463	3.051320e-01	6.964893e+01	-9.885010e-01	-5.348413e-02	6.948164e-01	
56  1.70583	3.045140e-01	6.967755e+01	-9.912622e-01	-4.075555e-02	6.954344e-01	
32  2.74996	3.053530e-01	6.995412e+01	-1.018477e+00	-4.721657e-02	6.945959e-01	
44  1.36791	3.043460e-01	6.955323e+01	-9.230837e-01	-2.333601e-01	6.956023e-01	
106  3.10459	3.075328e-01	6.932138e+01	-8.752969e-01	-4.119679e-01	6.924151e-01	
60  3.40662	3.093927e-01	6.981644e+01	-9.397012e-01	-3.989480e-01	6.905560e-01	
57  3.27202	3.081832e-01	6.955623e+01	-9.379839e-01	-2.403956e-01	6.917651e-01	
58  2.93434	3.090014e-01	6.925541e+01	-9.426186e-01	-1.627269e-01	6.909464e-01	
8  2.16936	3.082845e-01	6.923601e+01	-8.930856e-01	-3.546622e-01	6.916633e-01	
249  2.04867	3.100091e-01	6.934843e+01	-9.142087e-01	-3.479964e-01	6.899388e-01	
105  3.54519	3.120177e-01	6.944425e+01	-9.196634e-01	-3.709419e-01	6.879304e-01	
114  2.46023	3.107647e-01	6.930982e+01	-8.843776e-01	-4.604698e-01	6.891832e-01	
78  2.15283	3.106481e-01	6.928177e+01	-8.950010e-01	-3.949476e-01	6.892997e-01	
38  2.04486	3.100495e-01	6.917287e+01	-8.932607e-01	-3.599980e-01	6.898982e-01	
66  3.22637	3.091974e-01	6.930925e+01	-9.503498e-01	-1.789593e-01	6.907505e-01	
88  3.4215	3.066251e-01	6.914919e+01	-8.691458e-01	-3.605655e-01	6.933225e-01	
189  1.29203	3.058739e-01	6.942410e+01	-9.151114e-01	-2.587693e-01	6.940741e-01	
132  1.95883	3.058431e-01	6.960125e+01	-9.826672e-01	-5.100572e-02	6.941052e-01	
22  1.05667	3.052178e-01	6.976286e+01	-9.470087e-01	-2.286835e-01	6.947308e-01	
67  1.38289	3.079676e-01	6.962966e+01	-9.313518e-01	-3.185569e-01	6.919808e-01	
16  2.6932	3.081840e-01	6.971948e+01	-9.694314e-01	-2.258654e-01	6.917645e-01	
14  2.99784	3.075978e-01	6.996449e+01	-1.011677e+00	-9.767236e-02	6.923511e-01	
93  1.75651	3.050733e-01	6.995283e+01	-9.799090e-01	-1.886838e-01	6.948755e-01	
257  0.497259	3.035849e-01	6.979990e+01	-9.784995e-01	-8.394550e-02	6.963638e-01	
59  0.875692	3.039400e-01	6.972663e+01	-9.435847e-01	-2.206097e-01	6.960085e-01	
52  3.37251	3.033961e-01	6.965694e+01	-9.515671e-01	-1.819276e-01	6.965523e-01	
46  4.68447	3.050674e-01	6.975080e+01	-9.257536e-01	-2.788480e-01	6.948812e-01	
10  4.79053	3.070818e-01	6.942270e+01	-9.163320e-01	-2.486756e-01	6.928663e-01	
8  4.63571	3.060539e-01	6.946755e+01	-9.861720e-01	8.404505e-03	6.938943e-01	
25  2.71326	3.052382e-01	6.931366e+01	-8.878256e-01	-3.350044e-01	6.947097e-01	
43  2.96153	3.042101e-01	6.922175e+01	-9.273131e-01	-1.390152e-01	6.957376e-01	
15  1.3241	3.037043e-01	6.939087e+01	-9.244841e-01	-1.748565e-01	6.962437e-01	
55  1.1856	3.045569e-01	6.961291e+01	-9.254991e-01	-2.652980e-01	6.953914e-01	
29  1.15978	3.055833e-01	6.953870e+01	-9.412511e-01	-1.819831e-01	6.943650e-01	
207  2.25407	3.095998e-01	6.934853e+01	-9.249631e-01	-2.673518e-01	6.903482e-01	
4  7.48586	3.106925e-01	6.935106e+01	-8.927055e-01	-4.883531e-01	6.892555e-01	
25  7.74586	3.085503e-01	6.970841e+01	-8.669061e-01	-6.121767e-01	6.913982e-01	
21  8.53956	3.060557e-01	6.961041e+01	-8.534870e-01	-5.904193e-01	6.938926e-01	
23  3.6725	3.081474e-01	6.966455e+01	-9.378358e-01	-3.404788e-01	6.918010e-01	
58  3.61721	3.102272e-01	6.945453e+01	-9.180189e-01	-3.911248e-01	6.897210e-01	
11  3.4029	3.110731e-01	6.944005e+01	-9.120355e-01	-4.247455e-01	6.888750e-01	
69  3.68312	3.083086e-01	6.984189e+01	-9.869566e-01	-2.053013e-01	6.916401e-01	
18  3.14434	3.075436e-01	6.990206e+01	-9.373744e-01	-3.749754e-01	6.924052e-01	
36  2.5811	3.053513e-01	6.991158e+01	-9.378981e-01	-3.206912e-01	6.945975e-01	
29  0.853292	3.050677e-01	6.984059e+01	-9.584313e-01	-2.193945e-01	6.948810e-01	
112  1.6228	3.048870e-01	6.977153e+01	-9.739153e-01	-1.517684e-01	6.950615e-01	
6  1.79194	3.072938e-01	6.958321e+01	-9.486915e-01	-1.991425e-01	6.926546e-01	
139  2.85095	3.051711e-01	6.965393e+01	-9.151636e-01	-3.465689e-01	6.947773e-01	
10  2.53949	3.050880e-01	6.943551e+01	-9.372775e-01	-1.450803e-01	6.948601e-01	
94  0.528523	3.025111e-01	6.981648e+01	-9.564021e-01	-1.643637e-01	6.974376e-01	
13  1.76296	3.013657e-01	6.944482e+01	-9.373673e-01	-9.176525e-02	6.985824e-01	
130  2.17486	3.041259e-01	6.961297e+01	-9.082432e-01	-3.155582e-01	6.958224e-01	
38  1.04595	3.053965e-01	6.966799e+01	-9.631179e-01	-1.349511e-01	6.945519e-01	
496  0.882101	3.063509e-01	6.976564e+01	-9.582330e-01	-2.185655e-01	6.935977e-01	
124  2.35028	3.104978e-01	6.941044e+01	-9.287963e-01	-3.244783e-01	6.894502e-01	
83  2.59376	3.097923e-01	6.963099e+01	-9.440481e-01	-2.915171e-01	6.901561e-01	
126  2.71891	3.094326e-01	6.973788e+01	-9.330529e-01	-3.917267e-01	6.905160e-01	
100  2.36249	3.075269e-01	6.995464e+01	-1.000773e+00	-1.472561e-01	6.924220e-01	
112  2.84326	3.102021e-01	6.970845e+01	-9.668861e-01	-2.449880e-01	6.897464e-01	
13  4.8313	3.106300e-01	6.942839e+01	-9.454170e-01	-2.200290e-01	6.893180e-01	
4  1.13456	3.058752e-01	6.936703e+01	-9.264074e-01	-2.046325e-01	6.940727e-01	
79  1.71207	3.050797e-01	6.939297e+01	-9.144903e-01	-2.556882e-01	6.948683e-01	
255  3.18324	3.072959e-01	6.992635e+01	-9.711850e-01	-2.715634e-01	6.926530e-01	
43  2.31548	3.047328e-01	6.984044e+01	-9.875146e-01	-7.046492e-02	6.952159e-01	
66  2.18174	3.038907e-01	7.001083e+01	-9.691735e-01	-1.838169e-01	6.960583e-01	
116  3.27233	3.055310e-01	7.022485e+01	-1.029125e+00	-9.375459e-02	6.944183e-01	
20  2.39857	3.049248e-01	7.023306e+01	-1.013460e+00	-1.257642e-01	6.950244e-01	
68  4.26911	3.072237e-01	7.022296e+01	-9.911398e-01	-2.667906e-01	6.927255e-01	
23  4.75132	3.061807e-01	7.010565e+01	-9.991164e-01	-2.069542e-01	6.937684e-01	
175  1.07536	3.049121e-01	7.001361e+01	-9.934521e-01	-1.323617e-01	6.950369e-01	
15  2.13021	3.073780e-01	6.959698e+01	-9.359710e-01	-2.969304e-01	6.925704e-01	
37  1.31091	3.063109e-01	6.936712e+01	-9.111808e-01	-2.769081e-01	6.936371e-01	
6  1.27382	3.059209e-01	6.957276e+01	-9.491780e-01	-1.998257e-01	6.940274e-01	
28  0.845647	3.042052e-01	6.972897e+01	-9.406048e-01	-2.327312e-01	6.957433e-01	
71  1.06725	3.046792e-01	6.972231e+01	-9.627666e-01	-1.361001e-01	6.952693e-01	
118  2.38212	3.044504e-01	6.939159e+01	-9.528572e-01	-1.010135e-01	6.954976e-01	
2  0.604922	3.050885e-01	6.955305e+01	-9.417317e-01	-1.911808e-01	6.948598e-01	
4  1.04075	3.053293e-01	6.943884e+01	-9.337140e-01	-1.809956e-01	6.946188e-01	
12  2.52347	3.068563e-01	6.972229e+01	-9.623421e-01	-2.283481e-01	6.930922e-01	
4  2.38532	3.008712e-01	6.993782e+01	-9.443937e-01	-2.217019e-01	6.990777e-01	
22  4.81284	3.023423e-01	7.034605e+01	-1.054466e+00	1.699730e-02	6.976071e-01	
32  4.68393	3.007415e-01	7.060285e+01	-1.029192e+00	-7.389826e-02	6.992083e-01	
18  5.14838	3.016868e-01	7.074842e+01	-1.076836e+00	1.175344e-02	6.982632e-01	
48  5.32291	3.023330e-01	7.045307e+01	-1.089391e+00	1.702312e-01	6.976166e-01	
95  5.61834	3.039709e-01	7.044172e+01	-1.058361e+00	2.687613e-02	6.959786e-01	
1  7.78729	3.041148e-01	7.061848e+01	-1.053279e+00	-5.263875e-02	6.958350e-01	
7  5.66151	3.022184e-01	7.049259e+01	-1.083039e+00	1.431250e-01	6.977312e-01	
20  4.66545	3.014438e-01	7.072463e+01	-1.061925e+00	-2.436498e-02	6.985062e-01	
6  4.87055	3.019600e-01	7.062725e+01	-1.052635e+00	-1.923865e-02	6.979898e-01	
11  5.06518	3.002643e-01	7.071585e+01	-1.033258e+00	-1.041682e-01	6.996856e-01	
202  5.2258	2.982211e-01	7.086486e+01	-1.059584e+00	-1.615995e-02	7.017291e-01	
189  3.91708	2.999964e-01	7.073376e+01	-1.089319e+00	1.197280e-01	6.999536e-01	
90  4.28549	2.996726e-01	7.076987e+01	-1.102794e+00	1.648520e-01	7.002774e-01	
95  1.91148	2.985079e-01	7.051079e+01	-1.027773e+00	-1.984340e-02	7.014418e-01	
115  4.05214	3.015270e-01	7.056019e+01	-1.046477e+00	-5.253815e-02	6.984227e-01	
80  4.93741	2.994682e-01	7.053134e+01	-1.113426e+00	2.627958e-01	7.004815e-01	
41  1.37749	2.985559e-01	7.028196e+01	-9.971011e-01	-6.962734e-02	7.013934e-01	
7  1.77324	2.997295e-01	7.016722e+01	-1.038067e+00	7.705283e-02	7.002197e-01	
91  1.69541	3.020610e-01	7.012566e+01	-9.880268e-01	-1.453719e-01	6.978881e-01	
246  1.54316	3.040808e-01	7.002020e+01	-9.716119e-01	-2.129746e-01	6.958682e-01	
35  2.88867	3.027382e-01	6.969269e+01	-9.894411e-01	-3.011785e-02	6.972103e-01	
17  2.25631	3.037466e-01	6.965894e+01	-9.466170e-01	-2.013169e-01	6.962018e-01	
21  6.61264	2.985452e-01	6.982697e+01	-9.530228e-01	-1.380025e-01	7.014035e-01	
18  3.66053	2.995318e-01	6.973784e+01	-9.156243e-01	-2.256317e-01	7.004168e-01	
118  5.78364	2.980370e-01	6.972259e+01	-9.165208e-01	-2.153208e-01	7.019115e-01	
229  1.9894	3.011316e-01	6.978989e+01	-9.840321e-01	-4.511803e-02	6.988170e-01	
16  2.37948	2.989973e-01	7.003554e+01	-9.736656e-01	-6.618042e-02	7.009517e-01	
66  1.78265	3.003066e-01	6.974040e+01	-9.474459e-01	-1.430228e-01	6.996419e-01	
227  1.42027	3.010835e-01	6.974343e+01	-9.715016e-01	-3.322342e-02	6.988650e-01	
39  2.75704	3.021195e-01	6.974433e+01	-9.754796e-01	-8.864633e-02	6.978290e-01	
40  3.67027	3.032504e-01	6.948323e+01	-9.261398e-01	-2.192860e-01	6.966978e-01	
104  0.921184	3.044438e-01	6.959018e+01	-9.732339e-01	-6.825785e-02	6.955046e-01	
13  1.28384	3.028335e-01	6.973488e+01	-9.777316e-01	-8.065296e-02	6.971151e-01	
89  2.74577	3.008473e-01	6.964726e+01	-9.576912e-01	-9.785019e-02	6.991011e-01	
