1  87.7506	2.968311e-01	7.022905e+01	-1.035057e+00	2.773805e-01	7.031181e-01	
7  24.8633	2.987997e-01	7.016629e+01	-9.681910e-01	-5.597242e-02	7.011495e-01	
50  3.513	2.981000e-01	7.049085e+01	-1.014827e+00	-7.474361e-02	7.018496e-01	
180  3.46807	2.992945e-01	7.050138e+01	-1.081803e+00	1.484887e-01	7.006551e-01	
18  1.61572	2.990357e-01	7.007663e+01	-9.669941e-01	-1.280122e-01	7.009134e-01	
40  1.21679	2.964865e-01	7.049665e+01	-1.038171e+00	6.026206e-02	7.034631e-01	
20  8.71223	2.948806e-01	7.047414e+01	-1.049108e+00	1.955713e-01	7.050690e-01	
25  6.27365	2.959018e-01	7.045466e+01	-1.082837e+00	2.916177e-01	7.040478e-01	
146  3.692	2.936456e-01	7.039656e+01	-1.103634e+00	3.853386e-01	7.063039e-01	
27  2.54633	2.928302e-01	7.011187e+01	-9.987727e-01	1.120252e-01	7.071188e-01	
148  1.76679	2.916973e-01	7.024852e+01	-1.026550e+00	1.883755e-01	7.082520e-01	
161  3.34457	2.934296e-01	7.038269e+01	-1.011559e+00	4.237539e-02	7.065198e-01	
155  0.554527	2.958151e-01	7.035964e+01	-1.034238e+00	1.120553e-01	7.041344e-01	
383  1.60364	2.983498e-01	7.025428e+01	-1.049684e+00	1.247228e-01	7.015995e-01	
33  1.51348	2.963112e-01	7.024776e+01	-1.061553e+00	2.361470e-01	7.036381e-01	
83  2.0476	2.993614e-01	7.005838e+01	-9.680323e-01	-1.407370e-01	7.005876e-01	
23  0.95017	3.001288e-01	7.023089e+01	-1.035287e+00	7.332725e-02	6.998205e-01	
197  1.55106	3.005654e-01	7.010816e+01	-1.043157e+00	1.294708e-01	6.993837e-01	
6  0.964176	3.020130e-01	7.001196e+01	-1.017643e+00	8.684471e-03	6.979360e-01	
380  0.59233	2.998615e-01	7.006817e+01	-1.032128e+00	1.039380e-01	7.000875e-01	
82  1.39453	3.059258e-01	6.990967e+01	-1.000687e+00	-9.166978e-02	6.940230e-01	
69  0.144098	3.026609e-01	6.989148e+01	-9.837245e-01	-8.438780e-02	6.972879e-01	
15  1.26664	3.010939e-01	6.984883e+01	-1.017617e+00	8.164363e-02	6.988549e-01	
250  1.19001	3.006401e-01	6.961840e+01	-9.401939e-01	-1.276489e-01	6.993083e-01	
250  1.50692	3.016457e-01	6.948950e+01	-9.609227e-01	-2.724377e-02	6.983025e-01	
162  0.714429	3.033682e-01	6.981993e+01	-9.900372e-01	-6.344665e-02	6.965805e-01	
60  0.672039	3.006426e-01	6.970728e+01	-9.791794e-01	5.926484e-04	6.993059e-01	
295  0.885044	3.012804e-01	6.981722e+01	-9.656863e-01	-8.536376e-02	6.986683e-01	
218  1.21373	3.010981e-01	7.005333e+01	-9.974362e-01	-2.835872e-02	6.988509e-01	
268  0.851446	2.995886e-01	7.000326e+01	-1.027314e+00	9.969356e-02	7.003604e-01	
69  0.941261	3.040142e-01	6.992898e+01	-1.007909e+00	-3.723003e-02	6.959346e-01	
39  2.35628	3.039287e-01	6.964436e+01	-9.087589e-01	-3.202105e-01	6.960197e-01	
127  2.79182	3.017926e-01	6.981167e+01	-9.221988e-01	-2.759048e-01	6.981561e-01	
127  1.31824	3.040834e-01	6.985247e+01	-9.458122e-01	-2.416723e-01	6.958653e-01	
42  1.99823	2.998239e-01	6.983779e+01	-9.483729e-01	-1.264605e-01	7.001248e-01	
97  2.81515	2.974670e-01	6.974806e+01	-1.006552e+00	1.538460e-01	7.024816e-01	
32  1.0835	2.997317e-01	6.975955e+01	-9.747163e-01	-5.219085e-03	7.002168e-01	
72  0.66613	3.000635e-01	6.999902e+01	-1.017080e+00	7.365411e-02	6.998854e-01	
19  2.92642	3.007205e-01	7.003755e+01	-9.584301e-01	-1.627032e-01	6.992285e-01	
24  4.29513	2.987608e-01	6.992150e+01	-1.031043e+00	1.869013e-01	7.011880e-01	
191  0.913984	2.984241e-01	6.999055e+01	-1.027403e+00	1.269508e-01	7.015248e-01	
66  3.56992	3.002278e-01	7.013380e+01	-1.020083e+00	6.490687e-02	6.997213e-01	
15  3.26976	3.007428e-01	7.030030e+01	-1.015318e+00	-7.970892e-02	6.992066e-01	
90  3.60573	2.980575e-01	7.061163e+01	-1.073848e+00	1.596816e-01	7.018923e-01	
190  1.3372	2.977566e-01	7.027164e+01	-1.026983e+00	8.517676e-02	7.021927e-01	
4  4.8745	2.993721e-01	7.076562e+01	-1.048743e+00	-5.348395e-02	7.005779e-01	
203  4.20022	2.972883e-01	7.041834e+01	-1.094725e+00	2.589700e-01	7.026612e-01	
279  1.47334	2.973215e-01	7.039668e+01	-1.061659e+00	1.816929e-01	7.026280e-01	
53  1.71816	2.965040e-01	7.067746e+01	-1.078378e+00	1.672930e-01	7.034459e-01	
182  1.70944	2.935071e-01	7.062724e+01	-1.098354e+00	3.077480e-01	7.064427e-01	
82  1.64145	2.910706e-01	7.067701e+01	-1.074313e+00	2.603793e-01	7.088793e-01	
181  1.6986	2.936698e-01	7.057109e+01	-1.054038e+00	1.475915e-01	7.062800e-01	
42  4.62955	2.988460e-01	7.061283e+01	-1.086813e+00	1.936481e-01	7.011039e-01	
84  3.24294	3.017047e-01	7.044892e+01	-1.066294e+00	9.402409e-02	6.982448e-01	
75  2.73304	3.007229e-01	7.051347e+01	-1.055396e+00	5.241564e-02	6.992268e-01	
21  1.77847	2.958083e-01	7.061080e+01	-1.073894e+00	1.665171e-01	7.041415e-01	
306  1.17475	2.962880e-01	7.048536e+01	-1.039528e+00	8.944459e-02	7.036616e-01	
52  5.01994	2.957907e-01	7.036948e+01	-1.025358e+00	3.298518e-02	7.041588e-01	
7  7.67086	2.969897e-01	7.048696e+01	-1.051131e+00	5.861432e-02	7.029599e-01	
97  1.93358	2.958923e-01	7.032226e+01	-1.005664e+00	2.384524e-02	7.040571e-01	
9  2.61677	2.947524e-01	7.009488e+01	-1.047572e+00	2.292238e-01	7.051966e-01	
549  1.14614	2.940273e-01	7.010011e+01	-1.008688e+00	1.176670e-01	7.059218e-01	
135  2.5015	2.965690e-01	6.989810e+01	-1.003548e+00	1.267186e-01	7.033798e-01	
124  3.90662	2.949472e-01	6.967283e+01	-9.445811e-01	-1.742845e-02	7.050012e-01	
29  1.65995	2.962015e-01	6.996840e+01	-9.880314e-01	2.294293e-02	7.037474e-01	
144  2.39153	2.952584e-01	6.984636e+01	-9.631810e-01	-3.635008e-04	7.046903e-01	
2  6.71891	2.929314e-01	6.977001e+01	-9.613489e-01	7.613036e-02	7.070172e-01	
23  4.50185	2.959172e-01	7.002206e+01	-9.717081e-01	-6.020166e-02	7.040317e-01	
31  5.49568	2.969844e-01	6.999304e+01	-9.650092e-01	-3.400916e-02	7.029645e-01	
167  0.900655	2.993831e-01	7.034143e+01	-1.053604e+00	1.097116e-01	7.005663e-01	
148  1.0818	2.989719e-01	7.010134e+01	-9.946560e-01	-4.576363e-02	7.009772e-01	
22  0.442161	2.997424e-01	7.008604e+01	-1.029862e+00	9.379143e-02	7.002066e-01	
7  2.29659	3.046756e-01	6.997635e+01	-1.022302e+00	-2.147227e-02	6.952733e-01	
54  4.12592	3.049022e-01	7.017997e+01	-1.060800e+00	6.288151e-02	6.950470e-01	
510  3.33751	3.025590e-01	7.052999e+01	-1.051759e+00	-2.561466e-02	6.973907e-01	
191  1.19087	3.035852e-01	7.012591e+01	-1.018533e+00	-3.827729e-02	6.963639e-01	
5  1.13623	2.974678e-01	7.011749e+01	-1.022871e+00	1.173336e-01	7.024813e-01	
25  1.3891	2.964415e-01	7.023818e+01	-1.054048e+00	2.123576e-01	7.035077e-01	
39  1.42634	2.987336e-01	7.022218e+01	-1.048608e+00	1.248036e-01	7.012156e-01	
86  1.51739	3.006054e-01	6.986721e+01	-9.637319e-01	-8.971710e-02	6.993433e-01	
213  0.841034	2.987904e-01	6.992992e+01	-1.020636e+00	1.161378e-01	7.011585e-01	
659  0.755038	2.996490e-01	6.980945e+01	-9.665805e-01	-5.263461e-02	7.002996e-01	
635  0.784843	2.995761e-01	6.995111e+01	-9.686338e-01	-1.002593e-01	7.003728e-01	
6  2.44288	3.031915e-01	7.006602e+01	-1.013031e+00	-6.361138e-02	6.967575e-01	
9  2.61023	3.005910e-01	7.014847e+01	-9.689738e-01	-1.910922e-01	6.993581e-01	
15  2.84584	3.000698e-01	6.995285e+01	-9.388289e-01	-2.228791e-01	6.998791e-01	
28  2.1189	3.009515e-01	6.988010e+01	-9.384262e-01	-2.109308e-01	6.989973e-01	
24  2.34989	3.014776e-01	7.018367e+01	-9.711418e-01	-2.004285e-01	6.984716e-01	
85  2.80909	3.005723e-01	7.010986e+01	-9.919438e-01	-1.054616e-01	6.993768e-01	
7  2.27521	3.000794e-01	7.000646e+01	-1.047069e+00	1.596535e-01	6.998695e-01	
14  2.6029	2.990229e-01	6.986309e+01	-9.700338e-01	-2.669059e-02	7.009258e-01	
22  3.05148	3.002930e-01	6.973657e+01	-9.182527e-01	-2.382796e-01	6.996556e-01	
