#	 Omega_m	 H0	 w0_fld	 wa_fld	 Omega0_fld	 -logLike	 TZ_DESY5_SNe	 TZ_R_lA	 TZ_bao_DESI_Y1_DV	 TZ_bao_DESI_Y1_DA_DH	 Total
	 0.2999801	 70.00072	 -1.000069	 0.0004800776	 0.6999688	 0.0	 3.860738974777214e-06	 1.5866429325372203e-05	 7.422464558835605e-07	 6.664890696253582e-06	 2.713430545228656e-05
	 0.30098010000000003	 69.94086	 -0.9924526	 -0.03045036	 0.6989687	 0.02	 0.017835018956161432	 0.01104377183860035	 0.0004523729580070689	 0.0031165482828441494	 0.032447712035613
	 0.30198010000000003	 69.88058	 -0.9846643	 -0.06203593	 0.6979687	 0.07	 0.07270450743223028	 0.04479276655337317	 0.001836937654146337	 0.012832184446810772	 0.13216639608656056
	 0.30298010000000003	 69.82003	 -0.9769259	 -0.09344361	 0.6969686	 0.15	 0.16472855401904343	 0.10035777877844772	 0.004188694236567673	 0.029247574297169884	 0.2985226013312287
	 0.30398010000000003	 69.75969	 -0.9689974	 -0.1257918	 0.6959685	 0.27	 0.29378211593866893	 0.17771990682705244	 0.007407696814599611	 0.052318826737809854	 0.5312285463181309
	 0.30498010000000003	 69.69872	 -0.9611153	 -0.1578563	 0.6949684	 0.41	 0.46115973934951626	 0.2748951027868401	 0.011582930056742817	 0.08192642909802314	 0.8295642012911224
	 0.30598010000000003	 69.64078	 -0.9533269	 -0.1906597	 0.6939683	 0.6	 0.6552772683520616	 0.3995757923127425	 0.016897395749831307	 0.1214582159097561	 1.1932086723243915
	 0.30698010000000003	 69.58106	 -0.9453946	 -0.2236565	 0.6929682	 0.81	 0.8903121048359659	 0.5410061047482451	 0.023079442179482157	 0.16730014586064795	 1.6216977976243412
	 0.30798010000000003	 69.52051	 -0.9371995	 -0.2576311	 0.6919681	 1.06	 1.165784301196812	 0.6991075080265278	 0.029967539611388275	 0.21947391581344894	 2.1143332646481774
	 0.30898010000000004	 69.46143	 -0.9293606	 -0.2906177	 0.690968	 1.34	 1.4687857379442915	 0.8825712144903868	 0.03823736976142534	 0.28136485418613383	 2.6709591763822376
	 0.30998010000000004	 69.4026	 -0.9211779	 -0.3252207	 0.6899679	 1.65	 1.807113722220394	 1.0863486336162025	 0.047089652043031935	 0.35041462580820115	 3.290966633687829
	 0.31098010000000004	 69.34093	 -0.9127016	 -0.3601446	 0.6889679	 1.99	 2.199661104460269	 1.296670834371384	 0.05626507942287319	 0.421032470736725	 3.9736294889912513
	 0.31198010000000004	 69.28322	 -0.9046231	 -0.3951483	 0.6879678	 2.36	 2.599034898273495	 1.5418244274938429	 0.06745845502952176	 0.5107242640196833	 4.719042044816543
	 0.31298010000000004	 69.24506	 -0.8974076	 -0.4314645	 0.6869677	 2.76	 2.899726133594962	 1.9442774560902516	 0.08084686300460141	 0.6304152522939658	 5.55526570498378
	 0.31398010000000004	 69.16104	 -0.8875256	 -0.4665983	 0.6859676	 3.2	 3.5597745245551096	 2.0534877167161874	 0.09026807475804782	 0.691793094524739	 6.3953234105540835
	 0.31498010000000004	 69.12378	 -0.8838797	 -0.4912995	 0.6849675	 3.65	 3.850642095225046	 2.48082602076248	 0.11631268635347183	 0.8944792536061662	 7.342260055947164
	 0.31598010000000004	 69.04569	 -0.8708668	 -0.5394477	 0.6839674	 4.16	 4.59948547160055	 2.6699299204440083	 0.11868333470614864	 0.9284402044688556	 8.316538931219563
	 0.31698010000000004	 68.99147	 -0.8628883	 -0.5732423	 0.6829673	 4.64	 5.149571511755753	 3.079336549538954	 0.13251591386594241	 1.0332090192820422	 9.394632994442691
	 0.31798010000000004	 68.92403	 -0.8531939	 -0.6146005	 0.6819672	 5.24	 5.84532310123408	 3.310732865565806	 0.14797589248897686	 1.1747709997303515	 10.478802859019215
	 0.31898010000000004	 68.86577	 -0.8447018	 -0.6518407	 0.6809671	 5.82	 6.490939670015842	 3.672925097231265	 0.16511810763703838	 1.32055460080712	 11.649537475691265
	 0.31998010000000005	 68.81143	 -0.8361808	 -0.6905331	 0.679967	 6.43	 7.1273618745703775	 4.086015594113842	 0.1833852364421121	 1.484243779743334	 12.881006484869665
	 0.32098010000000005	 68.74281	 -0.8264073	 -0.7297541	 0.6789669	 7.08	 7.975214519284208	 4.388915205529679	 0.19795501518276876	 1.606074702926895	 14.168159442923551
	 0.32198010000000005	 68.68574	 -0.8180127	 -0.7675496	 0.6779669	 7.76	 8.705666155781941	 4.803427086351246	 0.21866539627843817	 1.7870358789589216	 15.514794517370547
