1	0.0967306	3.014364e-01	6.999915e+01	-9.991894e-01	-3.387860e-02	6.985125e-01
5	0.102105	3.007737e-01	7.006508e+01	-1.008380e+00	-3.611873e-03	6.991753e-01
1	0.0623806	3.005594e-01	7.003389e+01	-1.001390e+00	-1.323558e-02	6.993896e-01
1	0.114576	2.995439e-01	7.007945e+01	-1.004934e+00	9.413305e-03	7.004051e-01
4	0.0754452	3.006998e-01	6.996839e+01	-9.931235e-01	-2.585551e-02	6.992491e-01
4	0.187749	3.006478e-01	7.012186e+01	-1.010365e+00	-1.098810e-02	6.993013e-01
1	0.40037	3.011822e-01	7.013042e+01	-1.002506e+00	-5.688758e-02	6.987669e-01
1	0.28423	3.020314e-01	7.002966e+01	-9.925967e-01	-7.764477e-02	6.979176e-01
1	0.23423	3.013991e-01	7.004250e+01	-1.001119e+00	-3.137537e-02	6.985499e-01
5	0.147945	2.997097e-01	7.008098e+01	-1.001466e+00	-7.601422e-03	7.002394e-01
1	0.11078	2.991253e-01	7.007128e+01	-9.983167e-01	-9.767466e-03	7.008237e-01
2	0.0372788	2.989010e-01	7.010206e+01	-1.015040e+00	4.827654e-02	7.010481e-01
1	0.1074	2.982321e-01	7.010615e+01	-1.020159e+00	8.072903e-02	7.017170e-01
1	0.28285	2.984402e-01	7.000115e+01	-1.007429e+00	6.463663e-02	7.015087e-01
3	0.373238	3.007540e-01	6.976155e+01	-9.830601e-01	-5.448249e-03	6.991946e-01
1	0.477854	3.013051e-01	6.973147e+01	-9.822820e-01	-8.932520e-03	6.986434e-01
1	0.42494	3.023371e-01	6.965635e+01	-9.678721e-01	-6.494631e-02	6.976113e-01
4	0.463918	3.020352e-01	6.965860e+01	-9.678176e-01	-6.309658e-02	6.979132e-01
1	0.88503	3.038271e-01	6.956763e+01	-9.637765e-01	-9.153387e-02	6.961212e-01
1	0.558094	3.030429e-01	6.961647e+01	-9.619164e-01	-9.526360e-02	6.969055e-01
1	0.869144	3.043577e-01	6.954118e+01	-9.618567e-01	-9.789463e-02	6.955905e-01
1	0.992656	3.047870e-01	6.944012e+01	-9.439045e-01	-1.411198e-01	6.951611e-01
1	0.806502	3.046967e-01	6.951303e+01	-9.528961e-01	-1.296854e-01	6.952515e-01
1	0.607898	3.044164e-01	6.958886e+01	-9.628557e-01	-1.057645e-01	6.955319e-01
3	0.321428	3.041760e-01	6.970644e+01	-9.654219e-01	-1.247659e-01	6.957725e-01
