9	4.48656	3.048625e-01	6.970940e+01	-1.009615e+00	5.180710e-02	6.950860e-01
2	6.0286	3.052579e-01	6.954111e+01	-9.868132e-01	1.753025e-02	6.946903e-01
2	5.4313	3.079624e-01	6.944788e+01	-9.633377e-01	-9.708474e-02	6.919858e-01
2	4.49763	3.108401e-01	6.934357e+01	-9.172961e-01	-3.058100e-01	6.891079e-01
2	3.62676	3.107829e-01	6.940253e+01	-8.950064e-01	-4.233179e-01	6.891651e-01
5	1.03876	3.076299e-01	6.956403e+01	-9.381424e-01	-2.557580e-01	6.923183e-01
5	0.63147	3.026612e-01	6.993944e+01	-9.762639e-01	-1.369751e-01	6.972877e-01
3	1.28489	3.063180e-01	6.969677e+01	-9.691143e-01	-1.694958e-01	6.936305e-01
2	0.90584	2.977911e-01	7.017174e+01	-9.973803e-01	-2.608411e-02	7.021581e-01
9	0.88245	3.017456e-01	7.023259e+01	-1.014842e+00	-5.117057e-02	6.982037e-01
3	1.15796	3.035880e-01	6.991729e+01	-1.006865e+00	-3.590183e-02	6.963608e-01
1	0.70552	3.018542e-01	6.985834e+01	-9.885048e-01	-5.313307e-02	6.980945e-01
5	1.34863	3.067855e-01	6.978376e+01	-9.715478e-01	-1.961917e-01	6.931631e-01
5	1.00109	3.015836e-01	6.981638e+01	-9.599955e-01	-1.424697e-01	6.983650e-01
24	0.149743	2.991259e-01	6.991980e+01	-9.948880e-01	1.949057e-02	7.008229e-01
1	0.95691	2.947933e-01	7.036287e+01	-1.047511e+00	1.846684e-01	7.051561e-01
8	0.85664	2.957231e-01	7.013551e+01	-1.025187e+00	1.471192e-01	7.042260e-01
2	0.387711	3.000563e-01	7.006522e+01	-1.016767e+00	3.255474e-02	6.998927e-01
5	0.260771	2.982304e-01	6.995311e+01	-9.961027e-01	3.733519e-02	7.017185e-01
6	0.595675	3.013476e-01	6.976926e+01	-9.812920e-01	-4.000157e-02	6.986010e-01
1	0.492161	3.029071e-01	6.995770e+01	-1.005397e+00	-3.128281e-02	6.970418e-01
2	0.96533	2.950097e-01	7.040947e+01	-1.067228e+00	2.336344e-01	7.049398e-01
4	2.12486	2.914489e-01	7.083244e+01	-1.088495e+00	2.512294e-01	7.085012e-01
3	2.24695	2.958269e-01	7.050214e+01	-1.049378e+00	9.888728e-02	7.041228e-01
16	1.6808	2.940653e-01	7.060936e+01	-1.063906e+00	1.651410e-01	7.058845e-01
3	0.63783	2.998648e-01	6.998021e+01	-9.786728e-01	-8.146819e-02	7.000841e-01
6	0.924005	2.942244e-01	7.017539e+01	-1.012752e+00	1.093723e-01	7.057248e-01
2	0.908915	2.958262e-01	7.013460e+01	-1.030073e+00	1.416245e-01	7.041229e-01
1	1.40923	2.938248e-01	7.045040e+01	-1.034340e+00	1.096854e-01	7.061247e-01
1	1.93039	2.987527e-01	6.995442e+01	-9.821983e-01	-5.145114e-02	7.011962e-01
4	0.59472	3.031038e-01	6.987878e+01	-1.000475e+00	-3.212491e-02	6.968449e-01
1	1.74239	3.033663e-01	6.970356e+01	-1.003958e+00	2.911164e-02	6.965822e-01
1	1.2023	3.059043e-01	6.951538e+01	-9.377636e-01	-1.950692e-01	6.940439e-01
2	0.622985	2.960877e-01	7.040584e+01	-1.036644e+00	1.010682e-01	7.038619e-01
1	1.12844	3.056054e-01	6.991510e+01	-9.823422e-01	-1.513666e-01	6.943434e-01
11	1.0167	2.979943e-01	6.997604e+01	-1.021678e+00	1.144488e-01	7.019546e-01
1	1.59129	2.924007e-01	7.042675e+01	-1.076847e+00	3.060997e-01	7.075488e-01
7	1.78392	2.948209e-01	7.051562e+01	-1.092510e+00	2.891123e-01	7.051287e-01
1	1.84715	2.976785e-01	7.056576e+01	-1.085749e+00	1.957263e-01	7.022712e-01
3	2.47777	2.987443e-01	7.045401e+01	-1.089716e+00	2.275713e-01	7.012053e-01
5	2.39733	2.935344e-01	7.057198e+01	-1.097971e+00	3.332387e-01	7.064154e-01
16	0.69663	2.965545e-01	7.047131e+01	-1.053153e+00	1.264037e-01	7.033951e-01
13	0.514755	2.997217e-01	7.020173e+01	-1.039242e+00	9.195167e-02	7.002275e-01
1	1.18755	2.939340e-01	7.054761e+01	-1.046095e+00	1.365866e-01	7.060157e-01
4	0.571575	2.970938e-01	7.035618e+01	-1.031207e+00	7.688615e-02	7.028556e-01
1	1.13277	2.963202e-01	7.029165e+01	-1.004330e+00	4.000020e-03	7.036291e-01
4	0.827935	2.971157e-01	7.023860e+01	-1.019462e+00	4.661506e-02	7.028336e-01
16	1.38008	2.981730e-01	7.015995e+01	-9.810861e-01	-7.951771e-02	7.017762e-01
1	1.15816	2.993046e-01	7.002627e+01	-1.002667e+00	-3.657913e-03	7.006444e-01
7	1.16169	2.999408e-01	6.975506e+01	-9.481626e-01	-1.265570e-01	7.000078e-01
4	0.99537	3.065196e-01	6.943360e+01	-9.222821e-01	-2.574490e-01	6.934285e-01
2	0.832685	3.064443e-01	6.947277e+01	-9.364226e-01	-2.118690e-01	6.935038e-01
1	0.241813	3.020590e-01	6.992566e+01	-9.986730e-01	-1.925392e-02	6.978898e-01
1	1.82597	3.035984e-01	6.963760e+01	-9.608827e-01	-1.342562e-01	6.963500e-01
3	2.50868	3.036384e-01	6.957499e+01	-9.507465e-01	-1.582958e-01	6.963099e-01
2	1.89657	3.002614e-01	6.947971e+01	-9.556452e-01	-2.373688e-02	6.996868e-01
5	1.06767	2.987821e-01	6.982472e+01	-1.004476e+00	9.655214e-02	7.011665e-01
2	0.823835	2.943692e-01	7.045995e+01	-1.061511e+00	2.116725e-01	7.055804e-01
4	1.38922	3.007331e-01	6.986239e+01	-1.021919e+00	1.098165e-01	6.992156e-01
4	1.2445	2.916394e-01	7.052416e+01	-1.069358e+00	2.658763e-01	7.083103e-01
2	1.43111	2.935440e-01	7.019212e+01	-1.011564e+00	1.047582e-01	7.064052e-01
6	0.95022	2.989986e-01	6.990148e+01	-9.888853e-01	-8.728939e-03	7.009502e-01
8	0.418603	2.984868e-01	7.013255e+01	-9.958251e-01	-2.558806e-02	7.014623e-01
3	0.772175	3.034094e-01	6.994517e+01	-9.721244e-01	-1.686701e-01	6.965394e-01
4	1.15621	3.013563e-01	7.007266e+01	-1.038835e+00	9.629428e-02	6.985928e-01
1	1.05001	3.033736e-01	6.958916e+01	-9.457484e-01	-1.628577e-01	6.965747e-01
11	0.83006	3.065236e-01	6.959740e+01	-9.557243e-01	-1.739561e-01	6.934248e-01
2	1.17761	3.061806e-01	6.949314e+01	-9.157838e-01	-2.946466e-01	6.937676e-01
4	1.85981	3.046840e-01	6.952513e+01	-9.153819e-01	-2.872382e-01	6.952642e-01
17	1.41125	3.072399e-01	6.945348e+01	-9.353960e-01	-2.400624e-01	6.927082e-01
4	1.94175	3.014552e-01	6.943884e+01	-9.581793e-01	-2.405488e-02	6.984929e-01
6	0.90799	3.006182e-01	6.987735e+01	-9.742811e-01	-5.657602e-02	6.993306e-01
1	1.46181	2.965006e-01	7.062453e+01	-1.076242e+00	1.760124e-01	7.034492e-01
1	0.69687	2.947464e-01	7.021035e+01	-1.025614e+00	1.422260e-01	7.052028e-01
9	0.686535	2.957993e-01	7.030858e+01	-1.024963e+00	7.837126e-02	7.041501e-01
9	0.425086	2.978508e-01	6.999836e+01	-9.950721e-01	1.694641e-02	7.020982e-01
8	0.278016	2.970236e-01	7.006744e+01	-1.011725e+00	7.840770e-02	7.029255e-01
12	0.443162	2.955379e-01	7.017272e+01	-1.028269e+00	1.430604e-01	7.044112e-01
4	2.62812	2.981913e-01	7.024652e+01	-1.070230e+00	2.382287e-01	7.017579e-01
4	2.52953	2.914183e-01	7.018013e+01	-1.034128e+00	2.424946e-01	7.085309e-01
1	2.32837	2.949240e-01	7.019457e+01	-1.049289e+00	2.397481e-01	7.050252e-01
4	0.254157	2.969870e-01	7.011350e+01	-1.011784e+00	7.412123e-02	7.029620e-01
3	1.59967	2.976919e-01	7.040379e+01	-1.014000e+00	-2.836869e-02	7.022576e-01
15	0.61058	3.012873e-01	6.980867e+01	-9.674066e-01	-1.030012e-01	6.986614e-01
1	0.874815	3.015010e-01	6.995659e+01	-1.023448e+00	6.707807e-02	6.984479e-01
2	0.380875	3.037632e-01	6.981403e+01	-9.860218e-01	-7.677060e-02	6.961855e-01
3	0.849905	3.034932e-01	6.950170e+01	-9.475505e-01	-1.223336e-01	6.964550e-01
1	1.12691	3.003229e-01	6.963951e+01	-9.495363e-01	-9.704860e-02	6.996255e-01
4	0.95596	3.030737e-01	6.984471e+01	-9.650839e-01	-1.327214e-01	6.968750e-01
1	1.64424	3.068286e-01	6.989859e+01	-9.773331e-01	-1.920747e-01	6.931201e-01
1	2.13422	2.983510e-01	7.035229e+01	-1.058731e+00	1.269615e-01	7.015984e-01
1	1.18179	3.039922e-01	6.998866e+01	-1.004511e+00	-7.589972e-02	6.959567e-01
4	1.13497	3.054663e-01	6.969916e+01	-9.521370e-01	-2.185511e-01	6.944822e-01
2	0.64183	3.013206e-01	7.006749e+01	-1.016706e+00	4.287350e-03	6.986284e-01
2	1.43798	3.068494e-01	6.965173e+01	-9.402464e-01	-2.790193e-01	6.930990e-01
9	1.52325	3.084041e-01	6.951272e+01	-9.210080e-01	-3.368540e-01	6.915441e-01
7	1.5758	3.068989e-01	6.964721e+01	-9.401255e-01	-2.810368e-01	6.930495e-01
2	1.59585	3.065025e-01	6.954308e+01	-9.468922e-01	-2.139267e-01	6.934457e-01
1	2.36335	2.951146e-01	7.022453e+01	-1.008179e+00	4.033445e-02	7.048347e-01
2	2.49867	2.939922e-01	7.035232e+01	-1.065436e+00	2.349270e-01	7.059572e-01
1	3.34093	2.949304e-01	6.985831e+01	-9.706564e-01	1.031883e-02	7.050183e-01
1	4.47288	2.886471e-01	7.039637e+01	-1.052082e+00	2.695411e-01	7.113024e-01
2	1.93853	2.922670e-01	7.041772e+01	-1.057786e+00	2.265189e-01	7.076825e-01
2	2.39705	2.974745e-01	6.981762e+01	-9.664689e-01	-4.235016e-02	7.024742e-01
1	1.94386	2.919420e-01	7.014890e+01	-1.028353e+00	2.082061e-01	7.080072e-01
2	1.62577	2.974795e-01	7.010096e+01	-9.853742e-01	-4.958806e-02	7.024695e-01
1	1.49422	2.974286e-01	7.029136e+01	-1.022083e+00	2.896285e-02	7.025208e-01
1	1.88108	3.020941e-01	7.037085e+01	-1.046150e+00	1.368033e-02	6.978554e-01
6	1.35709	3.047255e-01	6.992196e+01	-1.001902e+00	-8.059522e-02	6.952233e-01
4	1.94173	3.072753e-01	6.973930e+01	-9.614741e-01	-2.395945e-01	6.926732e-01
3	2.06352	3.033319e-01	6.958478e+01	-9.284702e-01	-2.327547e-01	6.966164e-01
8	2.19923	2.935552e-01	7.032112e+01	-1.036150e+00	1.461966e-01	7.063942e-01
3	2.65421	3.009226e-01	6.987193e+01	-9.378161e-01	-2.309085e-01	6.990261e-01
2	1.63792	3.002761e-01	6.998862e+01	-9.558207e-01	-1.653493e-01	6.996728e-01
1	1.98927	2.969957e-01	7.002769e+01	-9.770104e-01	-1.745750e-02	7.029533e-01
2	1.32413	2.931089e-01	7.058746e+01	-1.052425e+00	1.582592e-01	7.068408e-01
2	1.10085	2.943298e-01	7.035332e+01	-1.050732e+00	1.839170e-01	7.056196e-01
1	2.83128	2.882156e-01	7.089959e+01	-1.112807e+00	3.909408e-01	7.117347e-01
2	1.31862	2.918861e-01	7.063662e+01	-1.069297e+00	2.317464e-01	7.080638e-01
3	1.7811	2.927325e-01	7.019831e+01	-1.034975e+00	1.978913e-01	7.072167e-01
4	1.16212	2.992475e-01	6.987636e+01	-9.916152e-01	1.863267e-03	7.007013e-01
1	1.17215	2.978039e-01	7.001119e+01	-1.031235e+00	1.441182e-01	7.021451e-01
4	1.10566	2.954250e-01	7.018955e+01	-1.051691e+00	2.247131e-01	7.045242e-01
1	0.71271	3.011411e-01	6.979976e+01	-9.658938e-01	-1.039434e-01	6.988076e-01
3	0.583565	2.985982e-01	7.002085e+01	-1.019436e+00	8.334020e-02	7.013508e-01
4	0.435449	3.034831e-01	6.992605e+01	-9.869693e-01	-1.052275e-01	6.964657e-01
7	0.53238	3.012889e-01	6.970943e+01	-9.717397e-01	-5.353625e-02	6.986596e-01
5	1.16631	2.982434e-01	6.977933e+01	-9.931644e-01	6.293085e-02	7.017052e-01
3	0.412286	2.999376e-01	6.979649e+01	-9.699567e-01	-5.513695e-02	7.000110e-01
1	1.37177	2.945431e-01	7.017961e+01	-1.015438e+00	9.791413e-02	7.054061e-01
7	1.2716	2.963679e-01	7.027559e+01	-1.051838e+00	1.682094e-01	7.035815e-01
7	1.94602	2.975704e-01	7.057322e+01	-1.089450e+00	2.132478e-01	7.023793e-01
2	1.4703	2.967683e-01	7.059766e+01	-1.069158e+00	1.556466e-01	7.031815e-01
9	0.75994	2.951430e-01	7.043018e+01	-1.037211e+00	1.146713e-01	7.048065e-01
3	1.55027	2.927633e-01	7.057240e+01	-1.045116e+00	1.490994e-01	7.071865e-01
1	1.0078	2.972961e-01	7.044381e+01	-1.033565e+00	4.315571e-02	7.026535e-01
7	0.749605	3.021974e-01	6.989777e+01	-9.844721e-01	-5.691398e-02	6.977514e-01
4	0.388178	3.012292e-01	7.009686e+01	-1.014114e+00	5.888340e-03	6.987198e-01
3	0.512135	2.983672e-01	7.033116e+01	-1.035609e+00	6.249723e-02	7.015822e-01
2	0.199988	3.015669e-01	6.984372e+01	-9.827506e-01	-5.653809e-02	6.983818e-01
1	1.35793	3.025740e-01	7.021195e+01	-1.016820e+00	-6.705089e-02	6.973752e-01
5	0.145962	3.007869e-01	7.003820e+01	-1.012704e+00	1.969177e-02	6.991621e-01
10	0.274338	3.020894e-01	6.989641e+01	-9.827796e-01	-8.452910e-02	6.978594e-01
6	0.51773	2.950340e-01	7.028391e+01	-1.045227e+00	1.824489e-01	7.049154e-01
1	0.91741	2.943958e-01	7.010351e+01	-1.015442e+00	1.336944e-01	7.055533e-01
1	1.15443	2.956374e-01	7.007465e+01	-1.028794e+00	1.765803e-01	7.043117e-01
1	1.12779	2.961871e-01	6.997241e+01	-9.971610e-01	5.962709e-02	7.037618e-01
6	2.492	2.932337e-01	7.000670e+01	-1.030420e+00	2.363108e-01	7.067153e-01
3	2.15806	2.981046e-01	6.968020e+01	-9.507504e-01	-4.244626e-02	7.018439e-01
2	2.97161	2.941639e-01	7.018049e+01	-9.942964e-01	6.037667e-02	7.057853e-01
3	3.09835	2.912991e-01	7.048380e+01	-1.025688e+00	1.406479e-01	7.086505e-01
1	3.30057	2.977645e-01	7.013108e+01	-9.602510e-01	-1.315370e-01	7.021846e-01
2	1.29963	2.954407e-01	7.034927e+01	-1.018645e+00	7.038197e-02	7.045087e-01
6	0.9379	2.998420e-01	6.995544e+01	-9.635285e-01	-1.209700e-01	7.001069e-01
2	1.22327	3.059582e-01	6.984735e+01	-9.753974e-01	-1.601340e-01	6.939905e-01
1	1.56397	3.018378e-01	7.016947e+01	-1.023933e+00	-1.792186e-02	6.981114e-01
5	1.35633	2.921252e-01	7.031933e+01	-1.031343e+00	1.770013e-01	7.078242e-01
8	0.556125	2.979456e-01	6.988023e+01	-9.866260e-01	2.906004e-02	7.020032e-01
4	0.601105	2.988300e-01	7.001049e+01	-9.868297e-01	-1.828031e-02	7.011190e-01
6	0.65943	3.015139e-01	6.987010e+01	-9.580309e-01	-1.511741e-01	6.984348e-01
3	1.07052	2.970311e-01	6.982173e+01	-9.883434e-01	6.664903e-02	7.029176e-01
5	1.07146	2.964232e-01	7.000942e+01	-9.966578e-01	4.212227e-02	7.035258e-01
1	1.77474	2.963576e-01	6.976327e+01	-9.684847e-01	1.949104e-02	7.035910e-01
10	0.70425	2.998750e-01	6.995277e+01	-9.782071e-01	-5.288976e-02	7.000738e-01
1	0.858325	3.011808e-01	7.004032e+01	-9.880548e-01	-6.677306e-02	6.987682e-01
